community_id,lng,lat,community_type,SAI,SAI_night,spatial_deprivation,TPI,TPI_deprivation,TPI_norm,SAII,vulnerability,vulnerability_weighted,deprivation_type,illusion_flag,illusion_type
353,113.942859,22.541264,commodity_housing,0.08336299037668449,0.07185595754529969,0.9166370096233155,-13.803526936100841,0.0,0.0,0.0,0.45831850481165776,0.5499822057739893,3-Spatially Isolated,0,Night Advantage
354,113.95414,22.530139,commodity_housing,0.042335396915858255,0.02692679266104327,0.9576646030841417,-36.39650358171824,0.0,0.0,0.0,0.47883230154207085,0.574598761850485,3-Spatially Isolated,0,Night Advantage
356,113.942978,22.541467,high_end,0.08383627449646877,0.07212592184334624,0.9161637255035312,-13.968121464671931,0.0,0.0,0.0,0.4580818627517656,0.5496982353021187,3-Spatially Isolated,0,Night Advantage
359,113.944521,22.545343,high_end,0.11955750737960462,0.09325600398008253,0.8804424926203954,-21.999039605277748,0.0,0.0,0.0,0.4402212463101977,0.5282654955722372,3-Spatially Isolated,0,Night Advantage
360,113.939814,22.527583,commodity_housing,0.05944785334413192,0.054015767564211975,0.9405521466558681,-9.137564225363478,0.0,0.0,0.0,0.47027607332793403,0.5643312879935208,3-Spatially Isolated,0,Night Advantage
361,113.929151,22.528623,commodity_housing,0.09204859506192528,0.09001849446901003,0.9079514049380747,-2.205466136174605,0.0,0.0,0.0,0.45397570246903735,0.5447708429628448,3-Spatially Isolated,0,Normal
362,113.922887,22.523021,commodity_housing,0.17242540481827967,0.18216623615647395,0.8275745951817204,5.64930170728624,5.64930170728624,0.2119739191817478,0.17542423035591764,0.5197742571817341,0.5813343247817313,3-Spatially Isolated,1,Accessibility Illusion
365,113.937925,22.538249,high_end,0.04840584639064755,0.03344977187851631,0.9515941536093524,-30.897248219630118,0.0,0.0,0.0,0.4757970768046762,0.5709564921656114,3-Spatially Isolated,0,Night Advantage
366,113.961472,22.542529,high_end,0.11453793894766014,0.14406421603633623,0.8854620610523398,25.77859996430404,25.77859996430404,0.9672683720191899,0.8564794462788533,0.9263652165357649,0.9181845854390799,4-Dual Deprived,1,Accessibility Illusion
369,113.960974,22.528981,commodity_housing,0.042968572967751785,0.033421575927814896,0.9570314270322482,-22.21855737937114,0.0,0.0,0.0,0.4785157135161241,0.5742188562193489,3-Spatially Isolated,0,Night Advantage
370,113.963959,22.538536,commodity_housing,0.12960953723472413,0.15677759759937773,0.8703904627652759,20.961466991006986,20.961466991006986,0.7865192089407832,0.684578818243747,0.8284548358530295,0.8368419612354788,4-Dual Deprived,1,Accessibility Illusion
380,113.939581,22.548559,urban_village,0.14213803257214525,0.08249677672584078,0.8578619674278547,-41.96009665184598,0.0,0.0,0.0,0.42893098371392735,0.5147171804567128,3-Spatially Isolated,0,Night Advantage
388,113.933131,22.545235,affordable_housing,0.08481968654409734,0.056187263505578344,0.9151803134559027,-33.75681307621095,0.0,0.0,0.0,0.45759015672795134,0.5491081880735416,3-Spatially Isolated,0,Night Advantage
396,113.920687,22.546622,affordable_housing,0.13894904080507822,0.09605506628248453,0.8610509591949218,-30.870291924336936,0.0,0.0,0.0,0.4305254795974609,0.516630575516953,3-Spatially Isolated,0,Night Advantage
428,113.946016,22.548932,commodity_housing,0.49953117087731375,0.6988203180654725,0.5004688291226862,39.89523753605853,39.89523753605853,1.0,0.5004688291226862,0.7502344145613431,0.7002812974736117,1-Well-Served,1,Accessibility Illusion
441,113.968296,22.542509,commodity_housing,0.2110149649048492,0.23173453611021844,0.7889850350951508,9.819005592665954,9.819005592665954,0.36843015398884293,0.29068587797499906,0.5787075945419968,0.6207630826526276,4-Dual Deprived,1,Accessibility Illusion
442,113.939617,22.532222,high_end,0.04512105826314217,0.03803025199531449,0.9548789417368578,-15.715070835605635,0.0,0.0,0.0,0.4774394708684289,0.5729273650421147,3-Spatially Isolated,0,Night Advantage
443,113.968104,22.537731,high_end,0.13152952742001187,0.16660895476975507,0.8684704725799881,26.670381957447802,26.670381957447802,1.0,0.8684704725799881,0.934235236289994,0.9210822835479928,4-Dual Deprived,1,Accessibility Illusion
444,113.962507,22.530537,commodity_housing,0.04981922258999537,0.04672993874083575,0.9501807774100046,-6.200987668121504,0.0,0.0,0.0,0.4750903887050023,0.5701084664460028,3-Spatially Isolated,0,Night Advantage
445,113.947226,22.516022,commodity_housing,0.060917454061720125,0.05445318406809337,0.9390825459382799,-10.611523566098652,0.0,0.0,0.0,0.46954127296913994,0.563449527562968,3-Spatially Isolated,0,Night Advantage
446,113.963355,22.511592,commodity_housing,0.0016379891885750803,0.0016209490592219338,0.998362010811425,-1.0403078037389297,0.0,0.0,0.0,0.4991810054057125,0.599017206486855,3-Spatially Isolated,0,Normal
447,113.970102,22.527575,commodity_housing,0.061878528980085036,0.0692648818207758,0.9381214710199149,11.936859137469122,11.936859137469122,0.4478965623001345,0.42018138188976517,0.6930090166600247,0.7420315075320028,4-Dual Deprived,0,Dual Deprivation
448,113.963793,22.525016,high_end,0.023237783208728314,0.02317615536410652,0.9767622167912717,-0.26520535142373775,0.0,0.0,0.0,0.48838110839563587,0.586057330074763,3-Spatially Isolated,0,Normal
449,113.951574,22.525614,commodity_housing,0.03370568250388765,0.021536805508769994,0.9662943174961124,-36.10333952951133,0.0,0.0,0.0,0.4831471587480562,0.5797765904976674,3-Spatially Isolated,0,Night Advantage
450,113.958211,22.527828,high_end,0.03411868283426402,0.025213940374298693,0.965881317165736,-26.099314862831264,0.0,0.0,0.0,0.482940658582868,0.5795287902994416,3-Spatially Isolated,0,Night Advantage
451,113.9669,22.52143,high_end,0.015850847971065136,0.025008818151500953,0.9841491520289348,57.77590067833087,57.77590067833087,1.0,0.9841491520289348,0.9920745760144674,0.9904894912173609,4-Dual Deprived,0,Dual Deprivation
452,113.960905,22.530019,high_end,0.046929561017397606,0.039866399990204936,0.9530704389826024,-15.050558483967563,0.0,0.0,0.0,0.4765352194913012,0.5718422633895613,3-Spatially Isolated,0,Night Advantage
453,113.943896,22.51993,commodity_housing,0.06791848506709687,0.054816100222166576,0.9320815149329031,-19.29133848021847,0.0,0.0,0.0,0.46604075746645157,0.5592489089597419,3-Spatially Isolated,0,Night Advantage
454,113.956804,22.525929,commodity_housing,0.022356041591329315,0.018178276766464805,0.9776439584086707,-18.687408536960483,0.0,0.0,0.0,0.48882197920433534,0.5865863750452024,3-Spatially Isolated,0,Night Advantage
455,113.960554,22.51477,high_end,0.002602161260857191,0.0017833945290366027,0.9973978387391428,-31.464872840005086,0.0,0.0,0.0,0.4986989193695714,0.5984387032434857,3-Spatially Isolated,0,Night Advantage
456,113.952417,22.527167,high_end,0.03185383248595611,0.01860652177184052,0.9681461675140439,-41.58780806032095,0.0,0.0,0.0,0.48407308375702196,0.5808877005084263,3-Spatially Isolated,0,Night Advantage
457,113.967371,22.526544,high_end,0.03391195385540218,0.037817551086722426,0.9660880461445979,11.516874692544683,11.516874692544683,0.4321378449579216,0.41748320630053565,0.6991129455512597,0.7525079656699274,4-Dual Deprived,0,Dual Deprivation
458,113.953642,22.539473,high_end,0.08747563638164571,0.08554854312926775,0.9125243636183543,-2.2030056963178635,0.0,0.0,0.0,0.45626218180917716,0.5475146181710125,3-Spatially Isolated,0,Normal
459,113.952101,22.52078,high_end,0.0243323375014925,0.017332734111023172,0.9756676624985074,-28.76667064987071,0.0,0.0,0.0,0.4878338312492537,0.5854005974991044,3-Spatially Isolated,0,Night Advantage
460,113.974462,22.525412,commodity_housing,0.06617059088101054,0.050462640540339686,0.9338294091189895,-23.73856743839155,0.0,0.0,0.0,0.46691470455949474,0.5602976454713937,3-Spatially Isolated,0,Night Advantage
461,113.942074,22.53779,high_end,0.06949898357221874,0.06433560273112704,0.9305010164277813,-7.4294336056386525,0.0,0.0,0.0,0.46525050821389063,0.5583006098566687,3-Spatially Isolated,0,Night Advantage
462,113.967259,22.53174,high_end,0.08970456049441577,0.12370457854606534,0.9102954395055842,37.902217974487606,37.902217974487606,1.0,0.9102954395055842,0.9551477197527921,0.9461772637033505,4-Dual Deprived,1,Accessibility Illusion
463,113.97028,22.528014,high_end,0.07198401967777901,0.08395883130720487,0.928015980322221,16.6353750221626,16.6353750221626,0.6241949577516681,0.5792628956301016,0.7761054690369446,0.8064875712939998,4-Dual Deprived,0,Dual Deprivation
464,113.96022,22.532757,commodity_housing,0.0738585924193338,0.06573112325872879,0.9261414075806662,-11.00409430288236,0.0,0.0,0.0,0.4630707037903331,0.5556848445483997,3-Spatially Isolated,0,Night Advantage
465,113.957657,22.52732,commodity_housing,0.028942559589874104,0.021223605172942257,0.9710574404101259,-26.66990938711728,0.0,0.0,0.0,0.48552872020506294,0.5826344642460755,3-Spatially Isolated,0,Night Advantage
466,113.944672,22.52546,commodity_housing,0.057918919475698556,0.04990110387660064,0.9420810805243014,-13.843171923229688,0.0,0.0,0.0,0.4710405402621507,0.5652486483145808,3-Spatially Isolated,0,Night Advantage
467,113.949502,22.536875,high_end,0.0896355437417647,0.08725523313235724,0.9103644562582353,-2.6555432254251903,0.0,0.0,0.0,0.4551822281291176,0.5462186737549412,3-Spatially Isolated,0,Normal
468,113.956632,22.531656,high_end,0.06242121884090743,0.046804248306989454,0.9375787811590925,-25.018688875205804,0.0,0.0,0.0,0.4687893905795463,0.5625472686954555,3-Spatially Isolated,0,Night Advantage
469,113.945229,22.518306,high_end,0.06615499089278279,0.054907265454119454,0.9338450091072172,-17.002081455792947,0.0,0.0,0.0,0.4669225045536086,0.5603070054643303,3-Spatially Isolated,0,Night Advantage
470,113.952956,22.523385,commodity_housing,0.02687758193150901,0.018561040752890702,0.973122418068491,-30.94229681751503,0.0,0.0,0.0,0.4865612090342455,0.5838734508410945,3-Spatially Isolated,0,Night Advantage
471,113.957629,22.527692,commodity_housing,0.0309109679056892,0.02286033941505791,0.9690890320943109,-26.044569407189496,0.0,0.0,0.0,0.4845445160471554,0.5814534192565864,3-Spatially Isolated,0,Night Advantage
472,113.965083,22.513068,commodity_housing,0.0020755474403203727,0.0024722649742916726,0.9979244525596797,19.113874550131424,19.113874550131424,0.7171935770245693,0.7157050077315618,0.8575590147921245,0.8856321023456355,4-Dual Deprived,0,Dual Deprivation
473,113.957726,22.528098,high_end,0.03416818905211932,0.02510948092635415,0.9658318109478807,-26.512110758774003,0.0,0.0,0.0,0.48291590547394037,0.5794990865687284,3-Spatially Isolated,0,Night Advantage
474,113.964987,22.513056,high_end,0.002148045215399512,0.0024722649742916726,0.9978519547846005,15.093712020948285,15.093712020948285,0.566348454704502,0.5651319126161252,0.7821002047445513,0.825250554752561,4-Dual Deprived,0,Dual Deprivation
475,113.954948,22.529168,high_end,0.03542741261163392,0.02243738551187677,0.964572587388366,-36.66659838289006,0.0,0.0,0.0,0.482286293694183,0.5787435524330196,3-Spatially Isolated,0,Night Advantage
476,113.945567,22.539273,commodity_housing,0.09905599848516261,0.0851404169269961,0.9009440015148373,-14.048196748277586,0.0,0.0,0.0,0.45047200075741867,0.5405664009089024,3-Spatially Isolated,0,Night Advantage
477,113.941929,22.520923,commodity_housing,0.07703277024538006,0.05928743769957146,0.92296722975462,-23.036082551987484,0.0,0.0,0.0,0.46148361487731,0.5537803378527719,3-Spatially Isolated,0,Night Advantage
478,113.957444,22.527278,high_end,0.028026614855385972,0.020672538318999577,0.9719733851446141,-26.23961750048146,0.0,0.0,0.0,0.48598669257230703,0.5831840310867684,3-Spatially Isolated,0,Night Advantage
479,113.965412,22.535254,high_end,0.108310054706016,0.1283542318455861,0.891689945293984,18.506293985332785,18.506293985332785,0.6943958508254325,0.6191857982348995,0.7930428980597083,0.8127723075065634,4-Dual Deprived,1,Accessibility Illusion
480,113.958535,22.528971,commodity_housing,0.04179649532783752,0.03140917291058384,0.9582035046721625,-24.852137328211494,0.0,0.0,0.0,0.47910175233608127,0.5749221028032975,3-Spatially Isolated,0,Night Advantage
481,113.958871,22.529765,high_end,0.047356359251741274,0.03435652813715979,0.9526436407482587,-27.45107799667579,0.0,0.0,0.0,0.47632182037412935,0.5715861844489551,3-Spatially Isolated,0,Night Advantage
482,113.964879,22.542391,commodity_housing,0.14018603165523183,0.16450237100885348,0.8598139683447682,17.345764814446227,17.345764814446227,0.6508503067168068,0.5596101850165872,0.7553321375307875,0.7762285036935836,4-Dual Deprived,1,Accessibility Illusion
483,113.949003,22.518687,high_end,0.036784285914180606,0.028747558596212867,0.9632157140858194,-21.84826242574828,0.0,0.0,0.0,0.4816078570429097,0.5779294284514916,3-Spatially Isolated,0,Night Advantage
484,113.961874,22.528407,commodity_housing,0.03959827047576894,0.0329890991884632,0.9604017295242311,-16.690555440672703,0.0,0.0,0.0,0.48020086476211554,0.5762410377145386,3-Spatially Isolated,0,Night Advantage
485,113.970881,22.533064,commodity_housing,0.1391182805111202,0.20258179844908278,0.8608817194888798,45.61838868680504,45.61838868680504,1.0,0.8608817194888798,0.9304408597444399,0.9165290316933279,4-Dual Deprived,1,Accessibility Illusion
486,113.954425,22.520933,commodity_housing,0.019865746252288968,0.013871886246538751,0.980134253747711,-30.171834119040923,0.0,0.0,0.0,0.4900671268738555,0.5880805522486265,3-Spatially Isolated,0,Night Advantage
487,113.96216,22.527778,high_end,0.03559207711118997,0.030262278932510614,0.96440792288881,-14.974675858419321,0.0,0.0,0.0,0.482203961444405,0.578644753733286,3-Spatially Isolated,0,Night Advantage
488,113.947105,22.529955,high_end,0.044839076783181366,0.034896461844453074,0.9551609232168187,-22.173995657416512,0.0,0.0,0.0,0.47758046160840933,0.5730965539300912,3-Spatially Isolated,0,Night Advantage
489,113.960128,22.516925,commodity_housing,0.004262944826943288,0.0038935597390776277,0.9957370551730567,-8.665021548742995,0.0,0.0,0.0,0.49786852758652833,0.5974422331038339,3-Spatially Isolated,0,Night Advantage
490,113.961501,22.531881,high_end,0.0637872709381948,0.05742949640774042,0.9362127290618052,-9.967152438006954,0.0,0.0,0.0,0.4681063645309026,0.5617276374370831,3-Spatially Isolated,0,Night Advantage
491,113.952289,22.528135,commodity_housing,0.036239973045594606,0.021247610365004745,0.9637600269544054,-41.369684965624884,0.0,0.0,0.0,0.4818800134772027,0.5782560161726432,3-Spatially Isolated,0,Night Advantage
492,113.950248,22.520181,high_end,0.030333442411173184,0.024349977157611766,0.9696665575888268,-19.725638694266486,0.0,0.0,0.0,0.4848332787944134,0.581799934553296,3-Spatially Isolated,0,Night Advantage
493,113.96545,22.519184,high_end,0.005022717842762185,0.009625581845211539,0.9949772821572378,91.6409033225339,91.6409033225339,1.0,0.9949772821572378,0.9974886410786189,0.9969863692943427,4-Dual Deprived,0,Dual Deprivation
494,113.959852,22.531114,commodity_housing,0.059479261420298975,0.0476407246378054,0.940520738579701,-19.903637839143272,0.0,0.0,0.0,0.4702603692898505,0.5643124431478206,3-Spatially Isolated,0,Night Advantage
495,113.973163,22.534832,high_end,0.4842642234075757,0.5608502171277876,0.5157357765924243,15.814918802241177,15.814918802241177,0.5934096803023372,0.30604260230818814,0.5545727284473807,0.5468053380763895,1-Well-Served,1,Accessibility Illusion
496,113.963615,22.51021,commodity_housing,0.0010811683560216037,0.000499415883165832,0.9989188316439784,-53.807759875294316,0.0,0.0,0.0,0.4994594158219892,0.5993512989863871,3-Spatially Isolated,0,Night Advantage
497,113.950942,22.516397,high_end,0.023057125408550153,0.018967612365909197,0.9769428745914498,-17.73643925762083,0.0,0.0,0.0,0.4884714372957249,0.5861657247548698,3-Spatially Isolated,0,Night Advantage
498,113.958507,22.530716,high_end,0.05833324011248685,0.04267147038851569,0.9416667598875131,-26.84879100452812,0.0,0.0,0.0,0.47083337994375657,0.5650000559325079,3-Spatially Isolated,0,Night Advantage
499,113.954852,22.535586,high_end,0.07669331122556146,0.08015578945377394,0.9233066887744386,4.514706918872029,4.514706918872029,0.16940148873903427,0.15640952764109806,0.5463540887567364,0.6217446087602768,3-Spatially Isolated,0,Normal
500,113.957484,22.528959,high_end,0.03916629580590187,0.02938073479251118,0.9608337041940981,-24.984647672287988,0.0,0.0,0.0,0.48041685209704904,0.5765002225164588,3-Spatially Isolated,0,Night Advantage
