community_id,lng,lat,community_type,SAI,SAI_night,SAI_pct,spatial_dep,TPI,TPI_dep,TPI_dep_norm,TPI_sym,SAII,vulnerability,vuln_weighted,quadrant,deprivation_type,illusion_flag
20,113.932012,22.524139,high_end,0.127953604244708,0.11916926421753753,78.85572139303483,0.872046395755292,-6.865254073164402,0.0,0.0,0.1754063884202173,0.0,0.436023197877646,0.5232278374531751,Q2-Night Advantage,1-Night Advantage,0
21,113.954585,22.544935,commodity_housing,0.10271935841602317,0.08700027862424821,60.447761194029844,0.8972806415839768,-15.30293805780133,0.0,0.0,0.3909881656717742,0.0,0.4486403207919884,0.5383683849503861,Q2-Night Advantage,1-Night Advantage,0
22,113.955945,22.541872,high_end,0.09135804090721261,0.09720001552660283,51.99004975124378,0.9086419590927874,6.394592705116778,6.394592705116778,0.23993883625056986,0.1633810489559636,0.21801849423316133,0.5742903976716787,0.6411607099559005,Q1-Temporal Illusion,2-Temporal Illusion,1
23,113.951568,22.513775,commodity_housing,0.028983429117309743,0.027014220433336948,6.965174129353234,0.9710165708826902,-6.794257077043815,0.0,0.0,0.17359242399217448,0.0,0.4855082854413451,0.5826099425296141,Q4-Spatial Isolated,3-Spatial Isolated,0
24,113.943167,22.541014,commodity_housing,0.08461991272770764,0.07246577823766122,46.766169154228855,0.9153800872722924,-14.363208491075069,0.0,0.0,0.3669781920226603,0.0,0.4576900436361462,0.5492280523633754,Q4-Spatial Isolated,3-Spatial Isolated,0
25,113.934599,22.509815,high_end,0.3208690417955913,0.2983772334877235,95.27363184079603,0.6791309582044087,-7.009653590138537,0.0,0.0,0.17909577813429414,0.0,0.33956547910220436,0.4074785749226452,Q2-Night Advantage,1-Night Advantage,0
26,113.94876,22.516912,commodity_housing,0.03822425562182805,0.03127309355714361,12.189054726368159,0.9617757443781719,-18.185212377857173,0.0,0.0,0.4646299163672879,0.0,0.48088787218908596,0.5770654466269032,Q4-Spatial Isolated,3-Spatial Isolated,0
27,113.918984,22.528081,commodity_housing,0.12177243137432354,0.12388354229987013,76.3681592039801,0.8782275686256764,1.7336526024163166,1.7336526024163166,0.0650503647485937,0.04429460854971549,0.057129023671370856,0.47163896668713506,0.5529566870748432,Q1-Temporal Illusion,2-Temporal Illusion,1
28,113.945794,22.522781,high_end,0.057872007737283813,0.047972203698786305,27.114427860696516,0.9421279922627162,-17.10637737580962,0.0,0.0,0.4370658161324286,0.0,0.4710639961313581,0.5652767953576296,Q4-Spatial Isolated,3-Spatial Isolated,0
29,113.940267,22.520858,commodity_housing,0.08943264477121335,0.06809731744428617,50.49751243781094,0.9105673552287866,-23.856308154038416,0.0,0.0,0.6095257086983344,0.0,0.4552836776143933,0.546340413137272,Q2-Night Advantage,1-Night Advantage,0
30,113.910596,22.525177,high_end,0.11679572210848427,0.11628032585893185,73.88059701492537,0.8832042778915157,-0.4412800745165154,0.0,0.0,0.011274651065764389,0.0,0.44160213894575784,0.5299225667349093,Q2-Night Advantage,1-Night Advantage,0
31,113.943953,22.505433,high_end,0.23872545694962374,0.20333499034963654,93.03482587064677,0.7612745430503762,-14.824756040766681,0.0,0.0,0.37877067456049746,0.0,0.3806372715251881,0.4567647258302257,Q2-Night Advantage,1-Night Advantage,0
32,113.94845,22.537015,commodity_housing,0.09095931395533126,0.08754179086789052,51.49253731343284,0.9090406860446687,-3.75719971801792,0.0,0.0,0.0959959858859546,0.0,0.45452034302233435,0.5454244116268012,Q2-Night Advantage,1-Night Advantage,0
33,113.936027,22.528199,commodity_housing,0.07149218919196713,0.0608036716770553,36.069651741293534,0.9285078108080329,-14.950608780788041,0.0,0.0,0.3819861964282497,0.0,0.46425390540401645,0.5571046864848197,Q4-Spatial Isolated,3-Spatial Isolated,0
34,113.918374,22.538354,commodity_housing,0.1007890193480607,0.08844772221161863,58.2089552238806,0.8992109806519393,-12.244684208924719,0.0,0.0,0.3128501598839687,0.0,0.44960549032596964,0.5395265883911635,Q2-Night Advantage,1-Night Advantage,0
35,113.925233,22.535207,commodity_housing,0.09665383834563171,0.09748960060282826,54.975124378109456,0.9033461616543683,0.8646963964409573,0.8646963964409573,0.032445263778268396,0.022092885472740267,0.029309304497962263,0.46789571271631836,0.5549858025039284,Q1-Temporal Illusion,2-Temporal Illusion,1
36,113.925657,22.516953,commodity_housing,0.2881864616056974,0.2703627807516467,94.77611940298507,0.7118135383943026,-6.184773828285312,0.0,0.0,0.158020202727234,0.0,0.3559067691971513,0.42708812303658156,Q2-Night Advantage,1-Night Advantage,0
37,113.938237,22.528294,high_end,0.05770106532440712,0.052956491979598036,26.616915422885572,0.9422989346755929,-8.22267893692106,0.0,0.0,0.21008842500121933,0.0,0.47114946733779645,0.5653793608053557,Q4-Spatial Isolated,3-Spatial Isolated,0
38,113.960374,22.535904,commodity_housing,0.09876908361001205,0.1257279579072277,55.72139303482587,0.901230916389988,27.294851092941485,27.294851092941485,1.0,0.6973800534775687,0.901230916389988,0.9506154581949939,0.9407385498339927,Q1-Temporal Illusion,2-Temporal Illusion,1
39,113.928049,22.512219,commodity_housing,0.31285514067643416,0.28053410204666707,95.02487562189054,0.6871448593235658,-10.330991704302745,0.0,0.0,0.26395555420656247,0.0,0.3435724296617829,0.4122869155941395,Q2-Night Advantage,1-Night Advantage,0
40,113.920245,22.531962,high_end,0.11117905886384577,0.11389378002024471,68.1592039800995,0.8888209411361543,2.441755834363999,2.441755834363999,0.09161991706470037,0.06238655812957658,0.08143370091226339,0.49022042910042735,0.5699405315075726,Q1-Temporal Illusion,2-Temporal Illusion,1
